 time            p2e             vout           
 3.88280000e-08  5.54507543e-07  5.48774775e-01 
 3.89280000e-08  5.54507546e-07  5.48774775e-01 
 3.90280000e-08  5.54507543e-07  5.48774775e-01 
 3.91280000e-08  5.54507543e-07  5.48774775e-01 
 3.92280000e-08  5.54507545e-07  5.48774775e-01 
 3.93280000e-08  5.54507544e-07  5.48774775e-01 
 3.94280000e-08  5.54507544e-07  5.48774775e-01 
 3.95280000e-08  5.54507544e-07  5.48774775e-01 
 3.96280000e-08  5.54507543e-07  5.48774775e-01 
 3.97280000e-08  5.54507546e-07  5.48774775e-01 
 3.98280000e-08  5.54507543e-07  5.48774775e-01 
 3.99280000e-08  5.54507546e-07  5.48774775e-01 
 4.00000000e-08  5.54507543e-07  5.48774775e-01 
 4.00000267e-08  5.53294901e-07  5.48765148e-01 
 4.00000801e-08  5.45186678e-07  5.48726348e-01 
 4.00001869e-08  4.91247027e-07  5.48580270e-01 
 4.00002787e-08  4.01632031e-07  5.48402183e-01 
 4.00003907e-08  2.46008073e-07  5.48146460e-01 
 4.00005005e-08  5.82413633e-08  5.47872378e-01 
 4.00006406e-08 -2.06722773e-07  5.47506864e-01 
 4.00007989e-08 -5.11942950e-07  5.47085860e-01 
 4.00010170e-08 -9.05588771e-07  5.46502955e-01 
 4.00012985e-08 -1.33323489e-06  5.45753975e-01 
 4.00017386e-08 -1.79709174e-06  5.44597862e-01 
 4.00024376e-08 -2.08370639e-06  5.42804246e-01 
 4.00033453e-08 -1.85458932e-06  5.40569777e-01 
 4.00041868e-08 -1.24940288e-06  5.38620100e-01 
 4.00051267e-08 -3.60675581e-07  5.36610658e-01 
 4.00060489e-08  5.41306784e-07  5.34803452e-01 
 4.00065737e-08  1.01459641e-06  5.33829691e-01 
 4.00072071e-08  1.49936438e-06  5.32686503e-01 
 4.00080067e-08  1.95257216e-06  5.31274366e-01 
 4.00089015e-08  2.26179540e-06  5.29720321e-01 
 4.00101278e-08  2.41824069e-06  5.27624193e-01 
 4.00117934e-08  2.31270795e-06  5.24831127e-01 
 4.00146937e-08  1.77189004e-06  5.20113708e-01 
 4.00204943e-08  6.97463581e-07  5.11244013e-01 
 4.00250000e-08  2.07887263e-07  5.04882413e-01 
 4.00250128e-08  2.07052095e-07  5.04867186e-01 
 4.00250384e-08  2.06073997e-07  5.04841325e-01 
 4.00250895e-08  2.09775119e-07  5.04807123e-01 
 4.00251636e-08  2.32686577e-07  5.04787094e-01 
 4.00252514e-08  2.86834187e-07  5.04790907e-01 
 4.00253484e-08  3.74338189e-07  5.04813565e-01 
 4.00254664e-08  5.05784690e-07  5.04852511e-01 
 4.00256104e-08  6.81957084e-07  5.04905824e-01 
 4.00258083e-08  9.21822299e-07  5.04981144e-01 
 4.00260972e-08  1.22884426e-06  5.05090555e-01 
 4.00266159e-08  1.61277685e-06  5.05284493e-01 
 4.00276534e-08  1.84278044e-06  5.05666601e-01 
 4.00297282e-08  1.20550067e-06  5.06412554e-01 
 4.00337644e-08 -4.83618468e-07  5.07801286e-01 
 4.00399769e-08 -1.16198228e-06  5.09796880e-01 
 4.00457035e-08 -4.05551275e-07  5.11500078e-01 
 4.00526270e-08  6.08057654e-07  5.13404859e-01 
 4.00589550e-08  1.03855922e-06  5.15012330e-01 
 4.00661857e-08  1.03514742e-06  5.16709192e-01 
 4.00730590e-08  8.38775480e-07  5.18196716e-01 
 4.00807358e-08  6.39603863e-07  5.19728085e-01 
 4.00882660e-08  5.33781439e-07  5.21109747e-01 
 4.00965477e-08  4.99103638e-07  5.22505844e-01 
 4.01048529e-08  5.06005101e-07  5.23789386e-01 
 4.01138877e-08  5.24805493e-07  5.25067856e-01 
 4.01230951e-08  5.40354087e-07  5.26258467e-01 
 4.01330405e-08  5.49769299e-07  5.27432276e-01 
 4.01433014e-08  5.53824638e-07  5.28535925e-01 
 4.01543400e-08  5.55059696e-07  5.29617025e-01 
 4.01658430e-08  5.55110903e-07  5.30641838e-01 
 4.01782000e-08  5.54880460e-07  5.31643033e-01 
 4.01911900e-08  5.54688863e-07  5.32600005e-01 
 4.02051573e-08  5.54586569e-07  5.33536066e-01 
 4.02199650e-08  5.54546658e-07  5.34439493e-01 
 4.02359392e-08  5.54534306e-07  5.35327940e-01 
 4.02530296e-08  5.54530298e-07  5.36195861e-01 
 4.02715772e-08  5.54527147e-07  5.37057786e-01 
 4.02916371e-08  5.54523412e-07  5.37912794e-01 
 4.03136167e-08  5.54519517e-07  5.38774247e-01 
 4.03377286e-08  5.54516038e-07  5.39645350e-01 
 4.03645471e-08  5.54513240e-07  5.40540375e-01 
 4.03945832e-08  5.54511157e-07  5.41467699e-01 
 4.04288367e-08  5.54509697e-07  5.42446313e-01 
 4.04685776e-08  5.54508709e-07  5.43495329e-01 
 4.05162268e-08  5.54508088e-07  5.44652139e-01 
 4.05763767e-08  5.54507724e-07  5.45981893e-01 
 4.06616649e-08  5.54507538e-07  5.47661049e-01 
