 time            vo1             vo2             q               p1              p2             
 5.05258107e-07  2.07057581e-04 -3.01203172e-08 -3.79653808e-04  0.00000000e+00  1.20000000e+00 
 5.05265526e-07  2.20875632e-04 -3.01203170e-08 -8.28370309e-04  0.00000000e+00  1.20000000e+00 
 5.05274461e-07  2.37509189e-04 -3.01203168e-08 -1.63423473e-03  0.00000000e+00  1.20000000e+00 
 5.05284715e-07  2.56589380e-04 -3.01203165e-08 -3.26078358e-03  0.00000000e+00  1.20000000e+00 
 5.05295574e-07  2.76784352e-04 -3.01203162e-08 -6.26241706e-03  0.00000000e+00  1.20000000e+00 
 5.05306051e-07  2.96259091e-04 -3.01203160e-08 -1.06191565e-02  0.00000000e+00  1.20000000e+00 
 5.05312916e-07  3.09015653e-04 -3.01203158e-08 -1.41879696e-02  0.00000000e+00  1.20000000e+00 
 5.05319560e-07  3.21355473e-04 -3.01203156e-08 -1.84302211e-02  0.00000000e+00  1.20000000e+00 
 5.05324828e-07  3.31136999e-04 -3.01203155e-08 -2.25827833e-02  0.00000000e+00  1.20000000e+00 
 5.05329478e-07  3.39768532e-04 -3.01203154e-08 -2.67074264e-02  0.00000000e+00  1.20000000e+00 
 5.05334722e-07  3.49500283e-04 -3.01203153e-08 -3.08400875e-02  0.00000000e+00  1.20000000e+00 
 5.05340483e-07  3.60190296e-04 -3.01203151e-08 -3.14482558e-02  0.00000000e+00  1.20000000e+00 
 5.05346229e-07  3.70847115e-04 -3.01203150e-08 -1.98496884e-02  0.00000000e+00  1.20000000e+00 
 5.05353113e-07  3.83612450e-04 -3.01203148e-08  3.47900913e-02  0.00000000e+00  1.20000000e+00 
 5.05360609e-07  3.97505869e-04 -3.01203146e-08  1.73938539e-01  0.00000000e+00  1.20000000e+00 
 5.05368362e-07  4.11870614e-04 -3.01203144e-08  4.01682194e-01  0.00000000e+00  1.20000000e+00 
 5.05374992e-07  4.24151217e-04 -3.01203143e-08  6.38222085e-01  0.00000000e+00  1.20000000e+00 
 5.05380181e-07  4.33760402e-04 -3.01203141e-08  8.23154964e-01  0.00000000e+00  1.20000000e+00 
 5.05384706e-07  4.42139827e-04 -3.01203140e-08  9.61197604e-01  0.00000000e+00  1.20000000e+00 
 5.05389123e-07  4.50315902e-04 -3.01203139e-08  1.05604492e+00  0.00000000e+00  1.20000000e+00 
 5.05394134e-07  4.59588616e-04 -3.01203138e-08  1.12002583e+00  0.00000000e+00  1.20000000e+00 
 5.05400362e-07  4.71108949e-04 -3.01203136e-08  1.15911511e+00  0.00000000e+00  1.20000000e+00 
 5.05406525e-07  4.82504621e-04 -3.01203135e-08  1.17496774e+00  0.00000000e+00  1.20000000e+00 
 5.05413169e-07  4.94785199e-04 -3.01203133e-08  1.18113069e+00  0.00000000e+00  1.20000000e+00 
 5.05420598e-07  5.08513760e-04 -3.01203131e-08  1.18357064e+00  0.00000000e+00  1.20000000e+00 
 5.05429274e-07  5.24538713e-04 -3.01203129e-08  1.18600893e+00  0.00000000e+00  1.20000000e+00 
 5.05439934e-07  5.44222233e-04 -3.01203126e-08  1.19021996e+00  0.00000000e+00  1.20000000e+00 
 5.05451803e-07  5.66122678e-04 -3.01203123e-08  1.19471718e+00  0.00000000e+00  1.20000000e+00 
 5.05462598e-07  5.86031804e-04 -3.01203121e-08  1.19731696e+00  0.00000000e+00  1.20000000e+00 
 5.05473456e-07  6.06045981e-04 -3.01203118e-08  1.19828554e+00  0.00000000e+00  1.20000000e+00 
 5.05486798e-07  6.30626267e-04 -3.01203115e-08  1.19804183e+00  0.00000000e+00  1.20000000e+00 
 5.05498424e-07  6.52029171e-04 -3.01203112e-08  1.19760615e+00  0.00000000e+00  1.20000000e+00 
 5.05505536e-07  6.65117946e-04 -3.01203110e-08  1.19751900e+00  0.00000000e+00  1.20000000e+00 
 5.05511845e-07  6.76724707e-04 -3.01203108e-08  1.19756911e+00  0.00000000e+00  1.20000000e+00 
 5.05521393e-07  6.94284836e-04 -3.01203106e-08  1.19765080e+00  0.00000000e+00  1.20000000e+00 
 5.05527423e-07  7.05369526e-04 -3.01203105e-08  1.19764578e+00  0.00000000e+00  1.20000000e+00 
 5.05531843e-07  7.13490696e-04 -3.01203103e-08  1.19762565e+00  0.00000000e+00  1.20000000e+00 
 5.05538148e-07  7.25074084e-04 -3.01203102e-08  1.19757761e+00  0.00000000e+00  1.20000000e+00 
 5.05544173e-07  7.36138875e-04 -3.01203100e-08  1.19751603e+00  0.00000000e+00  1.20000000e+00 
 5.05551624e-07  7.49818264e-04 -3.01203098e-08  1.19748294e+00  0.00000000e+00  1.20000000e+00 
 5.05559667e-07  7.64577472e-04 -3.01203096e-08  1.19756876e+00  0.00000000e+00  1.20000000e+00 
 5.05569293e-07  7.82235745e-04 -3.01203094e-08  1.19784109e+00  0.00000000e+00  1.20000000e+00 
 5.05580755e-07  8.03250176e-04 -3.01203091e-08  1.19829243e+00  0.00000000e+00  1.20000000e+00 
 5.05596340e-07  8.31805079e-04 -3.01203087e-08  1.19888858e+00  0.00000000e+00  1.20000000e+00 
 5.05616728e-07  8.69127199e-04 -3.01203082e-08  1.19944538e+00  0.00000000e+00  1.20000000e+00 
 5.05641663e-07  9.14721635e-04 -3.01203076e-08  1.19980821e+00  0.00000000e+00  1.20000000e+00 
 5.05672701e-07  9.71394722e-04 -3.01203068e-08  1.19998266e+00  0.00000000e+00  1.20000000e+00 
 5.05711749e-07  1.04256987e-03 -3.01203059e-08  1.20003208e+00  0.00000000e+00  1.20000000e+00 
 5.05764300e-07  1.13813800e-03 -3.01203045e-08  1.20002631e+00  0.00000000e+00  1.20000000e+00 
 5.05840943e-07  1.27706825e-03 -3.01203026e-08  1.20000904e+00  0.00000000e+00  1.20000000e+00 
 5.05973710e-07  1.51648223e-03 -3.01202993e-08  1.19999931e+00  0.00000000e+00  1.20000000e+00 
 5.06239246e-07  1.99057626e-03 -3.01202927e-08  1.19999856e+00  0.00000000e+00  1.20000000e+00 
 5.06770317e-07  2.92015948e-03 -3.01202795e-08  1.19999975e+00  0.00000000e+00  1.20000000e+00 
 5.07695259e-07  4.48177652e-03 -3.01202564e-08  1.19999996e+00  0.00000000e+00  1.20000000e+00 
 5.09035505e-07  6.62125052e-03 -3.01202231e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.10621880e-07  8.97642226e-03 -3.01201836e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.12191733e-07  1.11306038e-02 -3.01201446e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.13889544e-07  1.32778894e-02 -3.01201025e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.15566178e-07  1.52266456e-02 -3.01200610e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.17371023e-07  1.71495835e-02 -3.01200164e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.19199852e-07  1.89287064e-02 -3.01199713e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.21170673e-07  2.06722851e-02 -3.01199228e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.23205043e-07  2.23005307e-02 -3.01198729e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.25400490e-07  2.38814866e-02 -3.01198192e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.27708196e-07  2.53663791e-02 -3.01197629e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.30402769e-07  2.68972895e-02 -3.01196975e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.33120180e-07  2.82457583e-02 -3.01196317e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.35885500e-07  2.94416580e-02 -3.01195650e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.38606331e-07  3.04665666e-02 -3.01194996e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.41332093e-07  3.13617333e-02 -3.01194343e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.44030995e-07  3.21348335e-02 -3.01193699e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.46739813e-07  3.28119631e-02 -3.01193054e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.49436860e-07  3.34003142e-02 -3.01192414e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.52242474e-07  3.39332995e-02 -3.01191749e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.55171155e-07  3.44150919e-02 -3.01191058e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.58256242e-07  3.48515746e-02 -3.01190331e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.61498091e-07  3.52429481e-02 -3.01189569e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.64918861e-07  3.55923736e-02 -3.01188767e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.68525788e-07  3.59012502e-02 -3.01187923e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.72346350e-07  3.61727709e-02 -3.01187030e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.76398284e-07  3.64090700e-02 -3.01186086e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.80716849e-07  3.66131403e-02 -3.01185081e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.85331797e-07  3.67873308e-02 -3.01184008e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.90290147e-07  3.69344036e-02 -3.01182858e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 5.95639026e-07  3.70567626e-02 -3.01181618e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.01445794e-07  3.71569983e-02 -3.01180274e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.07786374e-07  3.72374983e-02 -3.01178807e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.14765227e-07  3.73007077e-02 -3.01177195e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.22510712e-07  3.73489378e-02 -3.01175406e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.31199928e-07  3.73844765e-02 -3.01173400e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.41067624e-07  3.74094944e-02 -3.01171124e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.51067624e-07  3.74243915e-02 -3.01168818e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.61067624e-07  3.74329318e-02 -3.01166512e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.71067624e-07  3.74377472e-02 -3.01164206e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.81067624e-07  3.74404272e-02 -3.01161901e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 6.91067624e-07  3.74419032e-02 -3.01159596e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.01067624e-07  3.74427090e-02 -3.01157290e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.11067624e-07  3.74431458e-02 -3.01154985e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.21067624e-07  3.74433811e-02 -3.01152680e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.31067624e-07  3.74435072e-02 -3.01150375e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.41067624e-07  3.74435745e-02 -3.01148070e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.51067624e-07  3.74436102e-02 -3.01145765e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.61067624e-07  3.74436291e-02 -3.01143460e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.71067624e-07  3.74436390e-02 -3.01141155e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.81067624e-07  3.74436443e-02 -3.01138850e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 7.91067624e-07  3.74436470e-02 -3.01136545e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.01067624e-07  3.74436484e-02 -3.01134240e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.11067624e-07  3.74436492e-02 -3.01131935e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.21067624e-07  3.74436496e-02 -3.01129630e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.31067624e-07  3.74436497e-02 -3.01127325e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.41067624e-07  3.74436498e-02 -3.01125020e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.51067624e-07  3.74436499e-02 -3.01122715e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.61067624e-07  3.74436499e-02 -3.01120410e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.71067624e-07  3.74436499e-02 -3.01118105e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.81067624e-07  3.74436499e-02 -3.01115800e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 8.91067624e-07  3.74436498e-02 -3.01113495e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.01067624e-07  3.74436498e-02 -3.01111190e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.11067624e-07  3.74436498e-02 -3.01108885e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.21067624e-07  3.74436498e-02 -3.01106580e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.31067624e-07  3.74436498e-02 -3.01104275e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.41067624e-07  3.74436498e-02 -3.01101970e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.51067624e-07  3.74436497e-02 -3.01099665e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.61067624e-07  3.74436497e-02 -3.01097360e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.71067624e-07  3.74436497e-02 -3.01095055e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.81067624e-07  3.74436497e-02 -3.01092750e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 9.91067624e-07  3.74436497e-02 -3.01090445e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 1.00000000e-06  3.74436496e-02 -3.01088386e-08  1.19999994e+00  0.00000000e+00  1.20000000e+00 
 1.00001000e-06  3.74436496e-02 -3.01088384e-08  1.19998724e+00  0.00000000e+00  1.08000000e+00 
 1.00003000e-06  3.74436496e-02 -3.01088379e-08  1.20000733e+00  0.00000000e+00  8.40000000e-01 
 1.00003479e-06  3.74436496e-02 -3.01088378e-08  1.20000827e+00  0.00000000e+00  7.82500000e-01 
 1.00004318e-06  3.74436496e-02 -3.01088376e-08  1.20001205e+00  0.00000000e+00  6.81875000e-01 
 1.00005246e-06  3.74436496e-02 -3.01088374e-08  1.20003243e+00  0.00000000e+00  5.70468750e-01 
 1.00006085e-06  3.74436496e-02 -3.01088372e-08  1.20006904e+00  0.00000000e+00  4.69789663e-01 
 1.00006962e-06  3.74436496e-02 -3.01088370e-08  1.20011368e+00  0.00000000e+00  3.64532580e-01 
 1.00007981e-06  3.74436496e-02 -3.01088368e-08  1.20013632e+00  0.00000000e+00  2.42324052e-01 
 1.00009055e-06  3.74436496e-02 -3.01088365e-08  1.20013669e+00  0.00000000e+00  1.13412725e-01 
 1.00010000e-06  3.74436496e-02 -3.01088363e-08  1.20009006e+00  0.00000000e+00  0.00000000e+00 
 1.00010092e-06  3.74436496e-02 -3.01088363e-08  1.20009404e+00  0.00000000e+00  0.00000000e+00 
 1.00010277e-06  3.74436496e-02 -3.01088362e-08  1.20006405e+00  0.00000000e+00  0.00000000e+00 
 1.00010646e-06  3.74436496e-02 -3.01088361e-08  1.19992220e+00  0.00000000e+00  0.00000000e+00 
 1.00011110e-06  3.74436496e-02 -3.01088360e-08  1.19972110e+00  0.00000000e+00  0.00000000e+00 
 1.00011830e-06  3.74436496e-02 -3.01088359e-08  1.19950331e+00  0.00000000e+00  0.00000000e+00 
 1.00012476e-06  3.74436496e-02 -3.01088357e-08  1.19947095e+00  0.00000000e+00  0.00000000e+00 
 1.00013068e-06  3.74436496e-02 -3.01088356e-08  1.19950362e+00  0.00000000e+00  0.00000000e+00 
 1.00013636e-06  3.74436496e-02 -3.01088355e-08  1.19958671e+00  0.00000000e+00  0.00000000e+00 
 1.00014159e-06  3.74436496e-02 -3.01088353e-08  1.19979575e+00  0.00000000e+00  0.00000000e+00 
 1.00014647e-06  3.74436495e-02 -3.01088352e-08  1.20012306e+00  0.00000000e+00  0.00000000e+00 
 1.00015184e-06  3.74436495e-02 -3.01088351e-08  1.20041932e+00  0.00000000e+00  0.00000000e+00 
 1.00015851e-06  3.74436495e-02 -3.01088350e-08  1.20048098e+00  0.00000000e+00  0.00000000e+00 
 1.00016475e-06  3.74436495e-02 -3.01088348e-08  1.20033075e+00  0.00000000e+00  0.00000000e+00 
 1.00017132e-06  3.74436495e-02 -3.01088347e-08  1.20014725e+00  0.00000000e+00  0.00000000e+00 
 1.00017939e-06  3.74436495e-02 -3.01088345e-08  1.20001661e+00  0.00000000e+00  0.00000000e+00 
 1.00019057e-06  3.74436495e-02 -3.01088342e-08  1.19996953e+00  0.00000000e+00  0.00000000e+00 
 1.00020448e-06  3.74436495e-02 -3.01088339e-08  1.19998087e+00  0.00000000e+00  0.00000000e+00 
 1.00022368e-06  3.74436495e-02 -3.01088335e-08  1.19999817e+00  0.00000000e+00  0.00000000e+00 
 1.00024910e-06  3.74436495e-02 -3.01088329e-08  1.20000205e+00  0.00000000e+00  0.00000000e+00 
 1.00028896e-06  3.74436494e-02 -3.01088320e-08  1.19999956e+00  0.00000000e+00  0.00000000e+00 
 1.00036055e-06  3.74436493e-02 -3.01088303e-08  1.19999856e+00  0.00000000e+00  0.00000000e+00 
 1.00046474e-06  3.74436493e-02 -3.01088280e-08  1.19999945e+00  0.00000000e+00  0.00000000e+00 
 1.00062600e-06  3.74436491e-02 -3.01088244e-08  1.20000003e+00  0.00000000e+00  0.00000000e+00 
 1.00086921e-06  3.74436489e-02 -3.01088190e-08  1.20000005e+00  0.00000000e+00  0.00000000e+00 
 1.00121651e-06  3.74436485e-02 -3.01088114e-08  1.19999997e+00  0.00000000e+00  0.00000000e+00 
 1.00162093e-06  3.74436482e-02 -3.01088027e-08  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 1.00212520e-06  3.74436477e-02 -3.01087922e-08  1.19999993e+00  0.00000000e+00  0.00000000e+00 
 1.00269405e-06  3.74436472e-02 -3.01087807e-08  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 1.00339423e-06  3.74436465e-02 -3.01087671e-08  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 1.00421681e-06  3.74436457e-02 -3.01087519e-08  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 1.00500000e-06  3.74436450e-02 -3.01087381e-08  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 1.00500850e-06  3.74436450e-02 -3.01087379e-08  1.20012447e+00  1.02017895e-01  0.00000000e+00 
 1.00502550e-06  3.74436450e-02 -3.01087377e-08  1.20006452e+00  3.06053686e-01  0.00000000e+00 
 1.00503114e-06  3.74436450e-02 -3.01087376e-08  1.20002797e+00  3.73668620e-01  0.00000000e+00 
 1.00504100e-06  3.74436450e-02 -3.01087374e-08  1.19997462e+00  4.91994754e-01  0.00000000e+00 
 1.00504368e-06  3.74436450e-02 -3.01087373e-08  1.19995385e+00  5.24134614e-01  0.00000000e+00 
 1.00504903e-06  3.74436450e-02 -3.01087373e-08  1.19987819e+00  5.88414335e-01  0.00000000e+00 
 1.00505097e-06  3.74436450e-02 -3.56996584e-08  1.19983675e+00  6.11628215e-01  0.00000000e+00 
 1.00505308e-06  3.74436449e-02 -4.93729637e-08  1.19978096e+00  6.36932125e-01  0.00000000e+00 
 1.00505545e-06  3.74436449e-02 -7.62234250e-08  1.19970386e+00  6.65350870e-01  0.00000000e+00 
 1.00505872e-06  3.74436449e-02 -1.34833934e-07  1.19956990e+00  7.04659425e-01  0.00000000e+00 
 1.00506408e-06  3.74436449e-02 -2.85516176e-07  1.19927640e+00  7.68919479e-01  0.00000000e+00 
 1.00507223e-06  3.74436449e-02 -6.46544981e-07  1.19870036e+00  8.66786093e-01  0.00000000e+00 
 1.00508097e-06  3.74436449e-02 -1.20944335e-06  1.19812465e+00  9.71601025e-01  0.00000000e+00 
 1.00508985e-06  3.74436449e-02 -1.96878476e-06  1.19784256e+00  1.07820428e+00  0.00000000e+00 
 1.00509812e-06  3.74436449e-02 -2.84503671e-06  1.19862889e+00  1.17745903e+00  0.00000000e+00 
 1.00510000e-06  3.74436449e-02 -3.06677256e-06  1.19908126e+00  1.20000000e+00  0.00000000e+00 
 1.00510048e-06  3.74436449e-02 -3.12504023e-06  1.19920199e+00  1.20000000e+00  0.00000000e+00 
 1.00510144e-06  3.74436449e-02 -3.24289316e-06  1.19948612e+00  1.20000000e+00  0.00000000e+00 
 1.00510328e-06  3.74436449e-02 -3.47415308e-06  1.20023011e+00  1.20000000e+00  0.00000000e+00 
 1.00510537e-06  3.74436449e-02 -3.74737887e-06  1.20123552e+00  1.20000000e+00  0.00000000e+00 
 1.00510955e-06  3.74436448e-02 -4.32508527e-06  1.20291637e+00  1.20000000e+00  0.00000000e+00 
 1.00511434e-06  3.74436448e-02 -5.03728714e-06  1.20382748e+00  1.20000000e+00  0.00000000e+00 
 1.00511937e-06  3.74436448e-02 -5.84595053e-06  1.20372583e+00  1.20000000e+00  0.00000000e+00 
 1.00512544e-06  3.74436448e-02 -6.90037277e-06  1.20270949e+00  1.20000000e+00  0.00000000e+00 
 1.00513093e-06  3.74436448e-02 -7.92951796e-06  1.20147120e+00  1.20000000e+00  0.00000000e+00 
 1.00513631e-06  3.74436448e-02 -9.00827875e-06  1.20035725e+00  1.20000000e+00  0.00000000e+00 
 1.00514232e-06  3.74436448e-02 -1.02940752e-05  1.19951667e+00  1.20000000e+00  0.00000000e+00 
 1.00514995e-06  3.74436448e-02 -1.20495326e-05  1.19912803e+00  1.20000000e+00  0.00000000e+00 
 1.00515685e-06  3.74436448e-02 -1.37555131e-05  1.19922439e+00  1.20000000e+00  0.00000000e+00 
 1.00516473e-06  3.74436447e-02 -1.58434694e-05  1.19950246e+00  1.20000000e+00  0.00000000e+00 
 1.00517275e-06  3.74436447e-02 -1.81161197e-05  1.19975211e+00  1.20000000e+00  0.00000000e+00 
 1.00518201e-06  3.74436447e-02 -2.09322774e-05  1.19992475e+00  1.20000000e+00  0.00000000e+00 
 1.00518989e-06  3.74436447e-02 -2.34862556e-05  1.19999124e+00  1.20000000e+00  0.00000000e+00 
 1.00519655e-06  3.74436447e-02 -2.57597589e-05  1.20001314e+00  1.20000000e+00  0.00000000e+00 
 1.00520178e-06  3.74436447e-02 -2.76155893e-05  1.20002051e+00  1.20000000e+00  0.00000000e+00 
 1.00520624e-06  3.74436447e-02 -2.92527482e-05  1.20002789e+00  1.20000000e+00  0.00000000e+00 
 1.00521157e-06  3.74436447e-02 -3.12648622e-05  1.20003599e+00  1.20000000e+00  0.00000000e+00 
 1.00521715e-06  3.74436446e-02 -3.34484745e-05  1.20002965e+00  1.20000000e+00  0.00000000e+00 
 1.00522299e-06  3.74436446e-02 -3.58084313e-05  1.20001152e+00  1.20000000e+00  0.00000000e+00 
 1.00522925e-06  3.74436446e-02 -3.84308519e-05  1.19999809e+00  1.20000000e+00  0.00000000e+00 
 1.00523513e-06  3.74436446e-02 -4.09722596e-05  1.19999765e+00  1.20000000e+00  0.00000000e+00 
 1.00524237e-06  3.74436446e-02 -4.42184892e-05  1.20000512e+00  1.20000000e+00  0.00000000e+00 
 1.00524664e-06  3.74436446e-02 -4.61864329e-05  1.20000462e+00  1.20000000e+00  0.00000000e+00 
 1.00525002e-06  3.74436446e-02 -4.77785504e-05  1.19999491e+00  1.20000000e+00  0.00000000e+00 
 1.00525301e-06  3.74436446e-02 -4.92075160e-05  1.19997873e+00  1.20000000e+00  0.00000000e+00 
 1.00525678e-06  3.74436446e-02 -5.10369555e-05  1.19995906e+00  1.20000000e+00  0.00000000e+00 
 1.00526081e-06  3.74436446e-02 -5.30297228e-05  1.19995437e+00  1.20000000e+00  0.00000000e+00 
 1.00526568e-06  3.74436446e-02 -5.54891668e-05  1.19997190e+00  1.20000000e+00  0.00000000e+00 
 1.00527107e-06  3.74436445e-02 -5.82766715e-05  1.19999850e+00  1.20000000e+00  0.00000000e+00 
 1.00527646e-06  3.74436445e-02 -6.11334387e-05  1.20001414e+00  1.20000000e+00  0.00000000e+00 
 1.00528340e-06  3.74436445e-02 -6.49056943e-05  1.20001529e+00  1.20000000e+00  0.00000000e+00 
 1.00529013e-06  3.74436445e-02 -6.86765677e-05  1.20000759e+00  1.20000000e+00  0.00000000e+00 
 1.00529898e-06  3.74436445e-02 -7.37886146e-05  1.19999976e+00  1.20000000e+00  0.00000000e+00 
 1.00530923e-06  3.74436445e-02 -7.99366118e-05  1.19999818e+00  1.20000000e+00  0.00000000e+00 
 1.00531934e-06  3.74436445e-02 -8.62433938e-05  1.20000151e+00  1.20000000e+00  0.00000000e+00 
