 time            vo              q               p1              p2             
 6.02384818e-05 -4.97283815e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.02484818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.02584818e-05 -4.97283815e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.02684818e-05 -4.97283815e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.02784818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.02884818e-05 -4.97283815e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.02984818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.03084818e-05 -4.97283815e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.03184818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.03284818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.03384818e-05 -4.97283815e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.03484818e-05 -4.97283815e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.03584818e-05 -4.97283815e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.03684818e-05 -4.97283815e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.03784818e-05 -4.97283815e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.03884818e-05 -4.97283815e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.03984818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.04084818e-05 -4.97283815e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.04184818e-05 -4.97283815e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.04284818e-05 -4.97283815e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.04384818e-05 -4.97283814e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.04484818e-05 -4.97283814e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.04584818e-05 -4.97283814e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.04684818e-05 -4.97283814e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.04784818e-05 -4.97283814e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.04884818e-05 -4.97283814e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.04984818e-05 -4.97283814e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.05001000e-05 -4.97283814e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.05001100e-05 -4.97283814e-01 -8.50362251e-06  1.08000000e+00  0.00000000e+00 
 6.05001300e-05 -4.97283814e-01  7.92576796e-06  8.40000000e-01  0.00000000e+00 
 6.05001348e-05 -4.97283814e-01  6.26394294e-06  7.82500000e-01  0.00000000e+00 
 6.05001432e-05 -4.97283814e-01  7.51882528e-06  6.81875000e-01  0.00000000e+00 
 6.05001525e-05 -4.97283814e-01  2.17852609e-05  5.70468750e-01  0.00000000e+00 
 6.05001608e-05 -4.97283814e-01  4.53746627e-05  4.70421788e-01  0.00000000e+00 
 6.05001695e-05 -4.97283814e-01  7.00069370e-05  3.66300369e-01  0.00000000e+00 
 6.05001796e-05 -4.97283814e-01  7.26935526e-05  2.45269051e-01  0.00000000e+00 
 6.05001903e-05 -4.97283814e-01  5.87032876e-05  1.16332866e-01  0.00000000e+00 
 6.05002000e-05 -4.97283814e-01 -6.97992666e-06  0.00000000e+00  0.00000000e+00 
 6.05002010e-05 -4.97283814e-01  1.21671674e-06  0.00000000e+00  0.00000000e+00 
 6.05002029e-05 -4.97283814e-01 -4.50203618e-05  0.00000000e+00  0.00000000e+00 
 6.05002067e-05 -4.97283814e-01 -2.37445276e-04  0.00000000e+00  0.00000000e+00 
 6.05002115e-05 -4.97283814e-01 -4.28734099e-04  0.00000000e+00  0.00000000e+00 
 6.05002173e-05 -4.97283814e-01 -4.75268793e-04  0.00000000e+00  0.00000000e+00 
 6.05002231e-05 -4.97283814e-01 -3.43590471e-04  0.00000000e+00  0.00000000e+00 
 6.05002288e-05 -4.97283814e-01 -1.40533085e-04  0.00000000e+00  0.00000000e+00 
 6.05002339e-05 -4.97283814e-01  2.64231586e-05  0.00000000e+00  0.00000000e+00 
 6.05002380e-05 -4.97283814e-01  1.61636871e-04  0.00000000e+00  0.00000000e+00 
 6.05002430e-05 -4.97283814e-01  3.19811198e-04  0.00000000e+00  0.00000000e+00 
 6.05002481e-05 -4.97283814e-01  4.09763062e-04  0.00000000e+00  0.00000000e+00 
 6.05002529e-05 -4.97283814e-01  3.80487807e-04  0.00000000e+00  0.00000000e+00 
 6.05002575e-05 -4.97283814e-01  2.60180199e-04  0.00000000e+00  0.00000000e+00 
 6.05002632e-05 -4.97283814e-01  9.27569526e-05  0.00000000e+00  0.00000000e+00 
 6.05002694e-05 -4.97283814e-01 -2.11899850e-05  0.00000000e+00  0.00000000e+00 
 6.05002780e-05 -4.97283814e-01 -7.30457908e-05  0.00000000e+00  0.00000000e+00 
 6.05002889e-05 -4.97283814e-01 -6.37591916e-05  0.00000000e+00  0.00000000e+00 
 6.05003032e-05 -4.97283814e-01 -3.21906867e-05  0.00000000e+00  0.00000000e+00 
 6.05003217e-05 -4.97283814e-01 -7.99380457e-06  0.00000000e+00  0.00000000e+00 
 6.05003470e-05 -4.97283814e-01  1.66165538e-06  0.00000000e+00  0.00000000e+00 
 6.05003849e-05 -4.97283814e-01  2.26707235e-06  0.00000000e+00  0.00000000e+00 
 6.05004543e-05 -4.97283814e-01  7.82030426e-07  0.00000000e+00  0.00000000e+00 
 6.05005779e-05 -4.97283813e-01  1.59024755e-07  0.00000000e+00  0.00000000e+00 
 6.05007598e-05 -4.97283813e-01  5.84639256e-08  0.00000000e+00  0.00000000e+00 
 6.05011103e-05 -4.97283812e-01  4.25386085e-08  0.00000000e+00  0.00000000e+00 
 6.05018112e-05 -4.97283811e-01  5.53971681e-08  0.00000000e+00  0.00000000e+00 
 6.05032131e-05 -4.97283808e-01  5.94556300e-08  0.00000000e+00  0.00000000e+00 
 6.05051000e-05 -4.97283805e-01  5.92278228e-08  0.00000000e+00  3.68459332e-11 
 6.05051100e-05 -4.97283805e-01  5.92126566e-08  0.00000000e+00  1.20000000e-01 
 6.05051300e-05 -4.97283805e-01  5.91893295e-08  0.00000000e+00  3.60000000e-01 
 6.05051348e-05 -4.97283805e-01  5.91851546e-08  0.00000000e+00  4.17500000e-01 
 6.05051432e-05 -4.97283805e-01  5.91790553e-08  0.00000000e+00  5.18125000e-01 
 6.05051525e-05 -4.97260976e-01  5.91738148e-08  0.00000000e+00  6.29531250e-01 
 6.05051710e-05 -4.97200959e-01  5.91666708e-08  0.00000000e+00  8.52343750e-01 
 6.05051953e-05 -4.97114444e-01  5.91616177e-08  0.00000000e+00  1.14407922e+00 
 6.05052000e-05 -4.97097121e-01  5.91610991e-08  0.00000000e+00  1.20000000e+00 
 6.05052049e-05 -4.97078927e-01  5.91607120e-08  0.00000000e+00  1.20000000e+00 
 6.05052146e-05 -4.97042550e-01  5.91600570e-08  0.00000000e+00  1.20000000e+00 
 6.05052340e-05 -4.96969847e-01  5.91591575e-08  0.00000000e+00  1.20000000e+00 
 6.05052729e-05 -4.96824650e-01  5.91583004e-08  0.00000000e+00  1.20000000e+00 
 6.05053507e-05 -4.96535101e-01  5.91579044e-08  0.00000000e+00  1.20000000e+00 
 6.05055063e-05 -4.95959366e-01  5.91579634e-08  0.00000000e+00  1.20000000e+00 
 6.05058175e-05 -4.94821213e-01  5.91580866e-08  0.00000000e+00  1.20000000e+00 
 6.05064399e-05 -4.92597090e-01  5.91581062e-08  0.00000000e+00  1.20000000e+00 
 6.05076846e-05 -4.88349233e-01  5.91581011e-08  0.00000000e+00  1.20000000e+00 
 6.05101741e-05 -4.80593145e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05129686e-05 -4.72947442e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05157866e-05 -4.66243306e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05186029e-05 -4.60425686e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.05213309e-05 -4.55525044e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05240597e-05 -4.51252640e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05267472e-05 -4.47581812e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05294529e-05 -4.44355431e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.05321410e-05 -4.41557165e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05348455e-05 -4.39099241e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.05375388e-05 -4.36962492e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.05402424e-05 -4.35089998e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 6.05429378e-05 -4.33460494e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05456395e-05 -4.32034660e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05483352e-05 -4.30792738e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.05510700e-05 -4.29693667e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.05539696e-05 -4.28681977e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05569733e-05 -4.27778165e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05601710e-05 -4.26954427e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.05635048e-05 -4.26225366e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.05670510e-05 -4.25572730e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.05707729e-05 -4.25001949e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05747421e-05 -4.24500090e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.05789425e-05 -4.24067542e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.05834454e-05 -4.23694921e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05882554e-05 -4.23380032e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.05934512e-05 -4.23115631e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.05990628e-05 -4.22898194e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.06051885e-05 -4.22721727e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.06118966e-05 -4.22582097e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.06193268e-05 -4.22474088e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.06276144e-05 -4.22393412e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.06369875e-05 -4.22335428e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.06469875e-05 -4.22298248e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.06569875e-05 -4.22276735e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.06669875e-05 -4.22264516e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.06769875e-05 -4.22257676e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 6.06869875e-05 -4.22253891e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.06969875e-05 -4.22251816e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.07069875e-05 -4.22250687e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.07169875e-05 -4.22250077e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.07269875e-05 -4.22249749e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.07369875e-05 -4.22249574e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.07469875e-05 -4.22249480e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.07569875e-05 -4.22249431e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.07669875e-05 -4.22249404e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.07769875e-05 -4.22249391e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.07869875e-05 -4.22249383e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.07969875e-05 -4.22249379e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.08069875e-05 -4.22249377e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.08169875e-05 -4.22249376e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.08269875e-05 -4.22249376e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.08369875e-05 -4.22249375e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.08469875e-05 -4.22249375e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.08569875e-05 -4.22249375e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.08669875e-05 -4.22249375e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.08769875e-05 -4.22249375e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.08869875e-05 -4.22249375e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.08969875e-05 -4.22249375e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.09069875e-05 -4.22249375e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.09169875e-05 -4.22249375e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.09269875e-05 -4.22249375e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.09369875e-05 -4.22249375e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 6.09469875e-05 -4.22249375e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.09569875e-05 -4.22249375e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.09669875e-05 -4.22249374e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 6.09769875e-05 -4.22249374e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.09869875e-05 -4.22249374e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.09969875e-05 -4.22249374e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 6.10000000e-05 -4.22249374e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 6.10005000e-05 -4.22249375e-01  5.91581002e-08  0.00000000e+00  0.00000000e+00 
 6.10015000e-05 -4.22249377e-01  5.91580996e-08  0.00000000e+00  0.00000000e+00 
 6.10035000e-05 -4.22249381e-01  5.91581001e-08  0.00000000e+00  0.00000000e+00 
 6.10050000e-05 -4.22249384e-01  5.91581001e-08  0.00000000e+00  0.00000000e+00 
 6.10050017e-05 -4.22249384e-01  3.24677367e-05  2.05868348e-02  0.00000000e+00 
 6.10050051e-05 -4.22249384e-01  3.43204886e-05  6.17605046e-02  0.00000000e+00 
 6.10050120e-05 -4.22249384e-01 -4.42960236e-06  1.44107844e-01  0.00000000e+00 
 6.10050199e-05 -4.22249384e-01 -1.75664893e-05  2.38262171e-01  0.00000000e+00 
 6.10050355e-05 -4.22249384e-01 -8.91632024e-06  4.26570826e-01  0.00000000e+00 
 6.10050417e-05 -4.22249384e-01 -8.83910784e-06  4.99823563e-01  0.00000000e+00 
 6.10050521e-05 -4.22249384e-01 -2.50300276e-05  6.24955891e-01  0.00000000e+00 
 6.10050621e-05 -4.22249384e-01 -6.40059988e-05  7.44927004e-01  0.00000000e+00 
 6.10050715e-05 -4.22249384e-01 -1.15540999e-04  8.57865666e-01  0.00000000e+00 
 6.10050801e-05 -4.22249384e-01 -1.43101637e-04  9.61174392e-01  0.00000000e+00 
 6.10050885e-05 -4.22249384e-01 -1.65424745e-04  1.06232161e+00  0.00000000e+00 
 6.10050963e-05 -4.22249384e-01 -1.51439103e-04  1.15581207e+00  0.00000000e+00 
 6.10051000e-05 -4.22249384e-01 -7.71741274e-05  1.20000000e+00  0.00000000e+00 
 6.10051009e-05 -4.22249384e-01 -5.95795553e-05  1.20000000e+00  0.00000000e+00 
 6.10051026e-05 -4.22249384e-01  3.30052003e-05  1.20000000e+00  0.00000000e+00 
 6.10051052e-05 -4.22249384e-01  2.45357392e-04  1.20000000e+00  0.00000000e+00 
 6.10051090e-05 -4.22249384e-01  4.79083935e-04  1.20000000e+00  0.00000000e+00 
 6.10051146e-05 -4.22249384e-01  5.89689017e-04  1.20000000e+00  0.00000000e+00 
 6.10051206e-05 -4.22249384e-01  5.74718783e-04  1.20000000e+00  0.00000000e+00 
 6.10051266e-05 -4.22249384e-01  5.56279417e-04  1.20000000e+00  0.00000000e+00 
 6.10051311e-05 -4.22249384e-01  3.48218270e-04  1.20000000e+00  0.00000000e+00 
 6.10051364e-05 -4.22249384e-01 -5.90997716e-05  1.20000000e+00  0.00000000e+00 
 6.10051416e-05 -4.22249384e-01 -3.66391693e-04  1.20000000e+00  0.00000000e+00 
 6.10051489e-05 -4.22249384e-01 -4.64245003e-04  1.20000000e+00  0.00000000e+00 
 6.10051554e-05 -4.22249384e-01 -3.41165954e-04  1.20000000e+00  0.00000000e+00 
 6.10051630e-05 -4.22249384e-01 -1.64738544e-04  1.20000000e+00  0.00000000e+00 
 6.10051707e-05 -4.22249384e-01 -4.32203472e-05  1.20000000e+00  0.00000000e+00 
 6.10051809e-05 -4.22249384e-01  2.37761291e-05  1.20000000e+00  0.00000000e+00 
 6.10051934e-05 -4.22249384e-01  3.61920242e-05  1.20000000e+00  0.00000000e+00 
 6.10052122e-05 -4.22249384e-01  2.14327703e-05  1.20000000e+00  0.00000000e+00 
 6.10052404e-05 -4.22249385e-01  3.98070892e-06  1.20000000e+00  0.00000000e+00 
 6.10052939e-05 -4.22249385e-01 -3.41996318e-06  1.20000000e+00  0.00000000e+00 
 6.10053624e-05 -4.22249385e-01 -1.76928974e-06  1.20000000e+00  0.00000000e+00 
 6.10054806e-05 -4.22249385e-01 -3.20552021e-08  1.20000000e+00  0.00000000e+00 
 6.10056442e-05 -4.22249386e-01  1.86484330e-07  1.20000000e+00  0.00000000e+00 
 6.10059714e-05 -4.22249387e-01  8.48638279e-08  1.20000000e+00  0.00000000e+00 
 6.10066258e-05 -4.22249390e-01  5.58142557e-08  1.20000000e+00  0.00000000e+00 
 6.10079347e-05 -4.22249394e-01  5.84676216e-08  1.20000000e+00  0.00000000e+00 
 6.10093925e-05 -4.22249398e-01  5.91748996e-08  1.20000000e+00  0.00000000e+00 
 6.10112487e-05 -4.22249404e-01  5.91646052e-08  1.20000000e+00  0.00000000e+00 
 6.10132005e-05 -4.22249409e-01  5.91580559e-08  1.20000000e+00  0.00000000e+00 
 6.10154571e-05 -4.22249414e-01  5.91580530e-08  1.20000000e+00  0.00000000e+00 
 6.10178299e-05 -4.22249419e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.10204829e-05 -4.22249424e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 6.10232857e-05 -4.22249429e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.10263677e-05 -4.22249433e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.10296373e-05 -4.22249437e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.10332023e-05 -4.22249441e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.10370021e-05 -4.22249444e-01  5.91580998e-08  1.20000000e+00  0.00000000e+00 
 6.10411330e-05 -4.22249447e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.10455627e-05 -4.22249449e-01  5.91580998e-08  1.20000000e+00  0.00000000e+00 
 6.10503860e-05 -4.22249451e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.10555999e-05 -4.22249453e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.10613097e-05 -4.22249454e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.10675497e-05 -4.22249455e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.10744548e-05 -4.22249456e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.10821170e-05 -4.22249457e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.10907376e-05 -4.22249458e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.11005171e-05 -4.22249458e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.11105171e-05 -4.22249458e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.11205171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.11305171e-05 -4.22249458e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.11405171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.11505171e-05 -4.22249458e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.11605171e-05 -4.22249458e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.11705171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.11805171e-05 -4.22249458e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.11905171e-05 -4.22249458e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.12005171e-05 -4.22249458e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.12105171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.12205171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.12305171e-05 -4.22249458e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.12405171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.12505171e-05 -4.22249458e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.12605171e-05 -4.22249458e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.12705171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.12805171e-05 -4.22249458e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.12905171e-05 -4.22249458e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.13005171e-05 -4.22249458e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.13105171e-05 -4.22249458e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.13205171e-05 -4.22249458e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 6.13305171e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.13405171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.13505171e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.13605171e-05 -4.22249457e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.13705171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.13805171e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.13905171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.14005171e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.14105171e-05 -4.22249457e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.14205171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.14305171e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.14405171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.14505171e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.14605171e-05 -4.22249457e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 6.14705171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.14805171e-05 -4.22249457e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 6.14905171e-05 -4.22249457e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 6.15001000e-05 -4.22249457e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 6.15001100e-05 -4.22249457e-01 -8.50362926e-06  1.08000000e+00  0.00000000e+00 
 6.15001300e-05 -4.22249457e-01  7.92578214e-06  8.40000000e-01  0.00000000e+00 
 6.15001348e-05 -4.22249457e-01  6.26394546e-06  7.82500000e-01  0.00000000e+00 
 6.15001432e-05 -4.22249457e-01  7.51882493e-06  6.81875000e-01  0.00000000e+00 
 6.15001525e-05 -4.22249457e-01  2.17852771e-05  5.70468750e-01  0.00000000e+00 
 6.15001608e-05 -4.22249457e-01  4.53746952e-05  4.70421791e-01  0.00000000e+00 
 6.15001695e-05 -4.22249457e-01  7.00069722e-05  3.66300376e-01  0.00000000e+00 
 6.15001796e-05 -4.22249457e-01  7.26935611e-05  2.45269054e-01  0.00000000e+00 
 6.15001903e-05 -4.22249457e-01  5.87032963e-05  1.16332870e-01  0.00000000e+00 
 6.15002000e-05 -4.22249457e-01 -6.98003698e-06  6.21667162e-11  0.00000000e+00 
 6.15002010e-05 -4.22249457e-01  1.21660165e-06  0.00000000e+00  0.00000000e+00 
 6.15002029e-05 -4.22249457e-01 -4.50206827e-05  0.00000000e+00  0.00000000e+00 
 6.15002067e-05 -4.22249457e-01 -2.37446272e-04  0.00000000e+00  0.00000000e+00 
 6.15002115e-05 -4.22249457e-01 -4.28735707e-04  0.00000000e+00  0.00000000e+00 
 6.15002173e-05 -4.22249457e-01 -4.75270449e-04  0.00000000e+00  0.00000000e+00 
 6.15002231e-05 -4.22249457e-01 -3.43591814e-04  0.00000000e+00  0.00000000e+00 
 6.15002288e-05 -4.22249457e-01 -1.40534724e-04  0.00000000e+00  0.00000000e+00 
 6.15002339e-05 -4.22249457e-01  2.64214912e-05  0.00000000e+00  0.00000000e+00 
 6.15002380e-05 -4.22249457e-01  1.61636322e-04  0.00000000e+00  0.00000000e+00 
 6.15002430e-05 -4.22249457e-01  3.19812720e-04  0.00000000e+00  0.00000000e+00 
 6.15002481e-05 -4.22249457e-01  4.09767339e-04  0.00000000e+00  0.00000000e+00 
 6.15002529e-05 -4.22249457e-01  3.80492147e-04  0.00000000e+00  0.00000000e+00 
 6.15002575e-05 -4.22249457e-01  2.60183170e-04  0.00000000e+00  0.00000000e+00 
 6.15002632e-05 -4.22249457e-01  9.27580078e-05  0.00000000e+00  0.00000000e+00 
 6.15002694e-05 -4.22249457e-01 -2.11896796e-05  0.00000000e+00  0.00000000e+00 
 6.15002780e-05 -4.22249457e-01 -7.30461813e-05  0.00000000e+00  0.00000000e+00 
 6.15002889e-05 -4.22249456e-01 -6.37595953e-05  0.00000000e+00  0.00000000e+00 
 6.15003032e-05 -4.22249456e-01 -3.21909021e-05  0.00000000e+00  0.00000000e+00 
 6.15003217e-05 -4.22249456e-01 -7.99393029e-06  0.00000000e+00  0.00000000e+00 
 6.15003470e-05 -4.22249456e-01  1.66163720e-06  0.00000000e+00  0.00000000e+00 
 6.15003849e-05 -4.22249456e-01  2.26708588e-06  0.00000000e+00  0.00000000e+00 
 6.15004543e-05 -4.22249456e-01  7.82037712e-07  0.00000000e+00  0.00000000e+00 
 6.15005779e-05 -4.22249456e-01  1.59023616e-07  0.00000000e+00  0.00000000e+00 
 6.15007598e-05 -4.22249456e-01  5.84647528e-08  0.00000000e+00  0.00000000e+00 
